uwwCode,pe,dcpCode,dcpName,dcpLatitude,dcpLongitude,pop_2015_g,country_id
PLLE0941N,1529.55,PLLE0941NZ,dcp TARNAWATKA,50.5431,23.3278,81.3841559886932,PL
PLLE0942N,270.375,PLLE0942NZ,dcp PAŃKÓW,50.5147,23.3586,2803.03740344616,PL
PLLE0840N,1980.664,PLLE0840NZ,dcp Wierzbica,51.2561,23.2974,1867.8301576674,PL
PLLE0860N,731.11,PLLE0860NZ,dcp Pszczela Wola,51.1156,22.4999,4799.5743594896,PL
PLLE0890N,1952.979,PLLE0890NZ,dcp Wojcieszków,51.7664,22.3326,11303.8200588915,PL
PLLE0900N,1962.378,PLLE0900NZ,dcp Siemień,51.6352,22.7826,7140.40410267469,PL
PLLE0800,2831.268,PLLE0800Z,dcp Józefów,50.4748,23.0321,3942.31296837423,PL
PLLE0810N,3076.92,PLLE0810NZ,dcp Lipiny Dolne,50.4992,22.5033,243.402121406049,PL
PLLE0820N,3840.71,PLLE0820NZ,dcp Tereszpol,50.5726,22.8685,1429.11074906588,PL
PLLE0830N,1825.914,PLLE0830NZ,dcp Kamień,51.0913,23.5975,2824.13966918318,PL
PLDO0270,15329.376,PLDO0270Z,dcp Oczyszczalnia Góra,51.6741,16.5464,14668.5222316086,PL
PLDO0280,14485.158,PLDO0280Z,dcp Trzebnica,51.3251,17.0693,14262.310193181,PL
PLDO0290,60739.2,PLDO0290Z,dcp Z.CH.ROKITA,51.2615,16.7365,33778.3023496717,PL
PLDO0300,21750.444,PLDO0300Z,dcp Miejska Oczyszczalnia Ścieków,50.47,16.3,0,PL
PLDO0241,19079.814,PLDO0241Z,dcp Ziębice,50.6126,17.032,10511.0692307008,PL
PLDO0242,4546.924,PLDO0242Z,dcp Henryków,50.661,17.0214,4581.79816084355,PL
PLDO0250,15739.34,PLDO0250Z,dcp Gorce,50.7565,16.1526,18211.2411607355,PL
PLDO0260,22555.848,PLDO0260Z,dcp Złotoryja,51.1346,15.9329,25920.2832345478,PL
PLDO0210,0,PLDO0210Z,dcp Ząbkowice Śląskie,50.5747,16.8266,21840.0483547845,PL
PLDO0212,16862.238,PLDO0212Z,dcp Oczyszczalnia ścieków w Budzowie,50.5806,16.6684,196.832047045231,PL
PLDO0220,15322.125,PLDO0220Z,dcp Jurczyce,51.0422,16.7813,8576.10582027398,PL
PLDO0230,11020.104,PLDO0230Z,dcp oczyszczalnia ścieków Kowary,50.8058,15.8177,11764.0282100737,PL
PLDO0170,35495.448,PLDO0170Z,dcp Oława,50.9536,17.3061,64032.2312947381,PL
PLDO0180,12263.328,PLDO0180Z,dcp Międzygminna Oczyszczalnia Ścieków w Ścinawce Dolnej,50.5013,16.519,38549.3183323862,PL
PLDO0190,32412.352,PLDO0190Z,dcp Małuszów,51.1028,16.1885,326.273836493492,PL
PLDO0200,27297.825,PLDO0200Z,dcp Miejska Oczyszczalnia Ścieków w Polkowicach,51.4419,15.9947,25104.7714081532,PL
PLDO0130,28671.542,PLDO0130Z,dcp Strzegom,50.9631,16.3797,29216.4736915659,PL
PLDO0140,34141.648,PLDO0140Z,dcp Zakład Oczyszczania Ścieków i Zagospodarowania Osadów,51.1888,15.0073,10301.9888570232,PL
PLDO0150,36907.36,PLDO0150Z,dcp Komunalna Oczyszczalnia Ścieków w Oleśnicy,51.202,17.3412,36021.5320898877,PL
PLDO0160,41358.924,PLDO0160Z,dcp Oczyszczalnia ścieków w Dzierżoniowie,50.7473,16.6203,27924.5007321239,PL
PLDO0080,29059.056,PLDO0080Z,dcp KIŁODZKO,50.4618,16.6559,48245.4529395886,PL
PLDO0090,118691.328,PLDO0090Z,dcp Legnica,51.216,16.2064,158756.067684893,PL
PLDO0100,55718.01,PLDO0100Z,dcp Oczyszczalnia ścieków w Bolesławcu,51.2816,15.5567,34464.5078711435,PL
PLDO0120,38015.09,PLDO0120Z,dcp LUBAŃ,51.1311,15.3006,32747.2460665591,PL
PLDO0050,78042.5,PLDO0050Z,dcp Głogów,51.6735,16.0593,221652.19341002,PL
PLDO0061,31290.15,PLDO0061Z,dcp Oczyszczalnia ścieków w Bielawie,50.7162,16.6324,39638.2569386512,PL
PLDO0062,197.622,PLDO0062Z,dcp Piława Dolna,50.6926,16.7016,1365.3844948113,PL
PLDO0070,84159.36,PLDO0070Z,dcp ŚPWiK Świdnica Sp. z o.o.,50.8738,16.5045,77956.6195127438,PL
PLDO0011,1032055.632,PLDO0011Z,dcp Wrocławska Oczyszczalnia Ścieków,51.2032,16.9113,729640.43743601,PL
PLDO0020,131784.26,PLDO0020Z,dcp CIERNIE,50.8719,16.3392,196337.168771196,PL
PLDO0030,84320,PLDO0030Z,dcp Oczyszczalnia ścieków dla miasta Lubin,51.3859,16.2437,83006.0434908513,PL
PLDO0040,96894.442,PLDO0040Z,dcp Jelenia Góra,50.9113,15.7255,99103.2368859318,PL
NO5416.0012.01,8330,NO5416.0012.01,Bardu renseanlegg,68.866818,18.376725,3692.22537630424,NO
NO5418.0019.01,2181.96,NO5418.0019.01,Øverbygd renseanlegg,69.021552,19.28303,19339.4531091545,NO
NO5418.0022.01,8252.58,NO5418.0022.01,Andslimoen renseanlegg,69.091453,18.592749,20404.73418045,NO
NO5437.0005.02,5852.95,NO5437.0005.02,Karasjok tettsted avløpsrenseanlegg,69.470492,25.505444,33872.263133002,NO
NO5402.0080.01,8164.6133241952,NO5402.0080.01,Holstneset renseanlegg,68.807006,16.54773,10028.0265347958,NO
NO5402.0081.01,1665.0371963396,NO5402.0081.01,Trondenes (Revsbekken) renseanlegg,68.816029,16.551781,1628.87521421909,NO
NO5406.0071.01,59.081339709,NO5406.0071.01,U2 Rica Hotell renseanlegg,70.66293,23.675302,7973.90811574971,NO
NO5406.0123.01,12288.918660291,NO5406.0123.01,Renseanlegg Hammerfest tettsted (Rossmolla),70.672857,23.649881,6380.6399777988,NO
NO5402.0074.01,3539.831467802,NO5402.0074.01,Medkila renseanlegg,68.76678,16.558497,702.531467437744,NO
NO5402.0075.01,8009.827068776,NO5402.0075.01,Stangnes renseanlegg,68.786637,16.593823,9957.20955071505,NO
NO5402.0076.01,2535.8907082604,NO5402.0076.01,Ruggevik renseanlegg,68.744263,16.566318,150.482467263937,NO
NO5402.0077.01,1202.1250305576,NO5402.0077.01,Holte renseanlegg,68.756569,16.572402,3142.83213996887,NO
NO5401.0152.01,20191.1382146456,NO5401.0152.01,Breivika avløpsrenseanlegg,69.675236,18.97869,10977.0152343139,NO
NO5401.0155.01,39600,NO5401.0155.01,Tomasjord  avløpsrenseanlegg,69.661821,19.014624,22956.0878259335,NO
NO5401.0159.01,22411.7286743784,NO5401.0159.01,Langnes avløpsrenseanlegg,69.683774,18.902878,23675.9347232885,NO
NO5402.0072.01,4478.6752040692,NO5402.0072.01,Bergsodden renseanlegg,68.82,16.520429,27926.3189644106,NO
NO5037.0051.01,17820,NO5037.0051.01,Levanger sentrum Havna renseanlegg,63.751371,11.302416,19033.1540226494,NO
NO5038.0060.01,35640,NO5038.0060.01,Ørin renseanlegg,63.794221,11.450145,18753.0952532338,NO
NO5059.0029.01,13720,NO5059.0029.01,Gammelosen renseanlegg,63.315453,9.848353,52550.5666403132,NO
NO5401.0143.01,14629.133110976,NO5401.0143.01,Strandvegen renseanlegg,69.642384,18.94571,7278.37735581584,NO
NO5027.0018.01,4900,NO5027.0018.01,Moøya renseanlegg,63.04312,10.290088,7009.09225497395,NO
NO5028.0029.01,6930,NO5028.0029.01,Varmbo renseanlegg,63.292879,10.261816,21936.7734571453,NO
NO5034.0007.01,3120,NO5034.0007.01,Meråker renseanlegg,63.423523,11.732818,2052.46711297333,NO
NO5035.0071.01,34650,NO5035.0071.01,Stjørdal ARA renseanlegg,63.474295,10.882259,27624.1673229486,NO
NO5006.0072.01,31680,NO5006.0072.01,Løsberga renseanlegg,64.002971,11.498495,24922.9141683262,NO
NO5007.0058.01,21937.5,NO5007.0058.01,Tiendeholmen renseanlegg,64.463634,11.503655,41937.2850703683,NO
NO5021.0014.03,10584,NO5021.0014.03,Oppdal sentrum renseanlegg,62.588438,9.642481,6318.22983317077,NO
NO5025.0023.01,4900,NO5025.0023.01,Røros renseanlegg,62.570033,11.363453,4901.53067043424,NO
NO4650.0016.01,7999.992,NO4650.0016.01,Byrkjelo,61.730468,6.49605,10705.810137365,NO
NO5001.0210.01,114812.4999999,NO5001.0210.01,Ladehammeren renseanlegg,63.448027,10.42566,185677.100949535,NO
NO5001.0214.01,182187.5000001,NO5001.0214.01,Høvringen renseanlegg,63.447084,10.33738,7421.57846185565,NO
NO5001.0465.01,5880,NO5001.0465.01,Ostangen renseanlegg,63.31253,10.457813,19952.5341365077,NO
NO4627.0137.01,919.82133834633,NO4627.0137.01,Strusshamn renseanlegg,60.404952,5.19342,62.8952732086182,NO
NO4627.0196.01,270.91512069249,NO4627.0196.01,Tveitevågen renseanlegg,60.446061,5.132402,5925.43470865488,NO
NO4647.0021.01,27860,NO4647.0021.01,Førde by - Øyrane reinseanlegg,61.458229,5.834824,31159.2640594542,NO
NO4627.0122.01,71.598996183675,NO4627.0122.01,Tømmervik (p),60.444314,5.161811,1765.43110620975,NO
NO4627.0123.01,856.60781018167,NO4627.0123.01,Hauglandshella,60.445437,5.153982,0,NO
NO4627.0124.01,231.567924589055,NO4627.0124.01,Kollevåg,60.451399,5.124615,510.676934242249,NO
NO4627.0125.01,138.708029192315,NO4627.0125.01,Ytre Skarholmen renseanlegg,60.397714,5.200261,3865.83054733276,NO
NO4627.0117.01,260.59454466435,NO4627.0117.01,"Fabrikken, Hetlevik",60.425609,5.148799,14.4192190170288,NO
NO4627.0119.01,92.885184237865,NO4627.0119.01,Lavik,60.436075,5.180991,1666.18446383625,NO
NO4627.0114.01,67.728780165425,NO4627.0114.01,Follesevågen,60.411985,5.154465,1111.26485127211,NO
NO4627.0115.01,204.476412522885,NO4627.0115.01,"Haugadalen, Follese",60.41427,5.154559,74.1845159955479,NO
NO4627.0108.01,87.079860225885,NO4627.0108.01,Søre Østerdalen,60.433716,5.23321,1979.78391791135,NO
NO4627.0109.01,142.230438370485,NO4627.0109.01,Gullskjærvik,60.416317,5.249239,6225.69048500061,NO
NO4627.0111.01,141.262884358225,NO4627.0111.01,Skarholmen renseanlegg,60.4024,5.21425,216.133752822876,NO
NO4627.0112.01,123.846912322285,NO4627.0112.01,Sveabrotet,60.401121,5.188962,1035.20964813232,NO
NO4627.0104.01,157.388784398345,NO4627.0104.01,Skogsvik I,60.453301,5.220148,461.231842041016,NO
NO4627.0107.01,69.01885217664,NO4627.0107.01,Alvheimsfeltet,60.43557,5.234869,991.584838747978,NO
NO4627.0099.01,62.891010165705,NO4627.0099.01,Flensberghamn (p),60.486349,5.201733,97.806088924408,NO
NO4627.0100.01,63.85856416257,NO4627.0100.01,Kyrkjevika (p),60.486043,5.20739,27.1653509140015,NO
NO4627.0102.01,105.78590427304,NO4627.0102.01,Hopshamn,60.472963,5.217458,839.496881961823,NO
NO4627.0103.01,83.85468022094,NO4627.0103.01,Olaviken,60.457812,5.226758,3571.5071477592,NO
NO4627.0061.01,78.37187419252,NO4627.0061.01,Skogliheimen I,60.467082,5.223368,33.3082475662231,NO
NO4627.0062.01,52.24791613861,NO4627.0062.01,Skogliheimen II,60.465733,5.224308,580.873520758934,NO
NO4627.0063.01,3108.42849192504,NO4627.0063.01,Kleppestø renseanlegg,60.407345,5.229139,8295.60958814621,NO
NO4627.0066.01,158.67885640956,NO4627.0066.01,"Skiftesvik, Strusshamn",60.405301,5.179878,48.9104378848363,NO
NO4627.0050.01,201.25123251794,NO4627.0050.01,Askehavn,60.480659,5.217198,2128.94068956375,NO
NO4627.0052.01,101.27065225688,NO4627.0052.01,Kyrkjevika (o),60.501424,5.162834,35407.9388218801,NO
NO4627.0056.01,872.08867422388,NO4627.0056.01,Drageide (Florvåg),60.42342,5.244202,5609.73067322373,NO
NO4627.0046.01,12.255684037265,NO4627.0046.01,Bakervågen I,60.430536,5.236125,1340.57646608353,NO
NO4627.0047.01,123.20187630898,NO4627.0047.01,Bakervågen II,60.428775,5.233637,54.9311919358768,NO
NO4627.0048.01,177.384900456715,NO4627.0048.01,Ekrene Florvåg,60.414252,5.241989,0,NO
NO4627.0049.01,1284.9117152725,NO4627.0049.01,Badeelva,60.439549,5.228441,19.0241720468245,NO
NO4627.0040.01,218.02216855597,NO4627.0040.01,"Træet, Follese",60.406755,5.159988,702.824294108897,NO
NO4626.0052.01,771.25187733903,NO4626.0052.01,Bildøy Sør,60.348989,5.114311,14768.375933554,NO
NO4626.0054.01,672.89882178156,NO4626.0054.01,Valen,60.362131,5.161291,8574.14316481352,NO
NO4626.0079.01,4664.18875768863,NO4626.0079.01,Våge RA,60.387185,5.121415,683.024922370911,NO
NO4626.0127.01,123.55602604992,NO4626.0127.01,Knarrevik avløpsanlegg,60.374385,5.160138,2557.89464473724,NO
NO4624.0067.01,87.68176120393,NO4624.0067.01,Tøkjesundet sør,60.141485,5.370285,7276.3587361481,NO
NO4626.0037.01,868.78532410644,NO4626.0037.01,Brattholmen,60.350144,5.160851,663.870256900787,NO
NO4626.0043.01,884.15298903387,NO4626.0043.01,Hjelteryggen,60.380961,5.157511,144.439208030701,NO
NO4626.0049.01,23.66620399212,NO4626.0049.01,Søre Straumetoppen,60.348888,5.101353,9533.71818470955,NO
NO4624.0031.01,136.494288073285,NO4624.0031.01,Solstrand fjordhotell,60.189541,5.488143,5906.27350632846,NO
NO4624.0033.01,1663.24165592601,NO4624.0033.01,"Halhjem, Auredalen",60.141093,5.433192,6008.99620642513,NO
NO4624.0066.01,144.629709211535,NO4624.0066.01,Solstrandsfjæra,60.187653,5.484735,38.0089008874234,NO
NO4622.0023.01,140.289281,NO4622.0023.01,Laupsa,60.383882,6.229098,84.1408916115761,NO
NO4622.0031.01,4253.57099987875,NO4622.0031.01,Tolo renseanlegg - Norheimsund,60.36909,6.160611,1990.51888843626,NO
NO4622.0058.01,1449.88971912125,NO4622.0058.01,Notaneset renseanlegg,60.382163,6.200659,944.117388598621,NO
NO4624.0030.01,7417.69621113795,NO4624.0030.01,Oselv,60.182679,5.466681,8470.74299965054,NO
NO4618.0052.01,2100,NO4618.0052.01,Håra AR,59.809891,6.772085,342.385121773928,NO
NO4618.0053.01,3000,NO4618.0053.01,Seljestad AR,59.905503,6.617447,342.084330430254,NO
NO4621.0040.02,19800,NO4621.0040.02,Voss reinseanlegg,60.615452,6.411539,16634.6822564714,NO
NO4621.0069.01,2280,NO4621.0069.01,Myrkdalen reinseanlegg,60.854192,6.492842,6046.95515729114,NO
PLKP0270,12950.791,PLKP0270Z,dcp Sikorz,53.4443,17.5489,12487.0865258165,PL
PLKP0280,4752.264,PLKP0280Z,dcp Warlubie,53.5879,18.6379,3961.08093948662,PL
PLKP0290,7420.056,PLKP0290Z,dcp Runowo Młyn,53.3216,17.4726,1137.78764950484,PL
PLKP0300,4797.075,PLKP0300Z,dcp Oczyszczalnia Ścieków w Łabiszynie,52.9627,17.921,23914.5930054602,PL
PLKP0220,12716.586,PLKP0220Z,dcp Golub-Dobrzyń,53.1045,19.0331,41207.3659238843,PL
PLKP0230,6890.4,PLKP0230Z,dcp Strzelno Klasztorne,52.6439,18.196,3683.21914631128,PL
PLKP0240,15310.35,PLKP0240Z,dcp Gniewkowo,52.9085,18.422,415.803452968597,PL
PLKP0250,19493.276,PLKP0250Z,dcp Sadłogoszcz,52.8597,17.9885,91718.2959284196,PL
PLKP0180,20471.264,PLKP0180Z,dcp Chełmno,53.3697,18.4347,70976.764571032,PL
PLKP0190,27727.416,PLKP0190Z,dcp Komunalna Oczyszczalnia Ścieków,52.8678,17.7156,32912.1809544461,PL
PLKP0200,23617.724,PLKP0200Z,dcp Lipno,52.851,19.1382,22712.7640168071,PL
PLKP0210,12861.864,PLKP0210Z,dcp Mogilno,52.6425,17.9668,27385.2059949897,PL
PLKP0130,22714.685,PLKP0130Z,dcp Kruszwica,52.6964,18.3169,68390.7422347986,PL
PLKP0140,20866.428,PLKP0140Z,dcp Wąbrzeźno,53.2684,18.9537,7971.51502446085,PL
PLKP0160,21639.834,PLKP0160Z,dcp Koronowo,53.2986,17.9503,31602.9907384499,PL
PLKP0170,15024.232,PLKP0170Z,dcp Ciechocinek,52.9056,18.7829,13350.2474519061,PL
PLKP0080,88524.48,PLKP0080Z,dcp Brodnica,53.2379,19.3773,58097.3697292143,PL
PLKP0090,27832.66,PLKP0090Z,dcp NAKŁO NAD NOTECIĄ,53.1315,17.5397,25616.9474446191,PL
PLKP0110,19881.297,PLKP0110Z,dcp Rypin,53.079,19.4057,22663.6276107784,PL
PLKP0120,22073.436,PLKP0120Z,dcp Tuchola,53.5698,17.8762,34997.0250824438,PL
PLKP0040,114662.682,PLKP0040Z,"dcp Nowa Wieś, kolo Grudziądza",53.537,18.7968,89353.8874294052,PL
PLKP0050,41256.27,PLKP0050Z,"dcp Biologiczna oczyszczalnia Ścieków Zakładu Mondi Świecie S.A., do której trafia ok 4% ścieków komunalnych z Aglomeracji Świecie-Bukowiec",53.3784,18.441,22550.4158123047,PL
PLKP0060,5170.676,PLKP0060Z,"dcp Komunalna Oczyszcalnia Ścieków w Choceniu ul. Włocławska 18, 87-850 Choceń",52.4858,19.0119,1245.20209769439,PL
PLKP0070,78014.812,PLKP0070Z,dcp Oczyszczalnia Ścieków Komunalnych w Inowrocławiu,52.7616,18.225,42315.904550625,PL
PLKP0011,266239.789,PLKP0011Z,dcp Toruń Centralna Oczyszczalnia Ścieków,53.0111,18.5369,190563.23333491,PL
PLKP0021,269714.83,PLKP0021Z,dcp Fordon,53.179,18.1958,44715.8424262479,PL
PLKP0022,241597.84,PLKP0022Z,dcp Kapuściska,53.1143,18.1322,391460.833323528,PL
PLKP0030,111997.896,PLKP0030Z,dcp Grupowa Oczyszczalnia Ścieków,52.6896,19.0181,191752.024421043,PL
PLDO5020,2519.95,PLDO5020Z,dcp RUDNA,51.5187,16.2338,450.870669364929,PL
PLDO5030,2053.608,PLDO5030Z,dcp MECHANICZNO-BIOLOGICZNA OCZYSZCZALNIA ŚCIEKÓW KOMUNALNYCH WE WLENIU,51.0253,15.6617,10499.9320636988,PL
PLDO5050,0,PLDO5050Z,dcp Oczyszczalnia ścieków w Lutomi Dolnej,50.7645,16.5575,775.170969843864,PL
PLK0960N,1335.945,PLK0960NZ,dcp ZBÓJNO,53.0177,19.1729,14356.1866074651,PL
PLDO1480N,3438,PLDO1480NZ,dcp Miłkowice,51.1527,16.435,18629.4351595631,PL
PLDO1500N,1687.59,PLDO1500NZ,dcp Dobrzejów,51.2639,16.1969,5.1100058555603,PL
PLDO1510N,0,PLDO1510NZ,dcp Czernica,51.0052,16.2101,10351.6657099798,PL
PLDO5010,9174.753,PLDO5010Z,dcp Komunalna Oczyszczalnia Śćieków w Gryfowie Śląskim,51.0262,15.3979,8531.10582054779,PL
PLDO1430N,8139.162,PLDO1430NZ,dcp Chocianów,51.2544,15.5443,17328.9061217308,PL
PLDO1440N,2900.115,PLDO1440NZ,dcp DZIEĆMOROWICE,50.7764,16.3815,7088.40956134349,PL
PLDO1460N,4201.964,PLDO1460NZ,dcp Oczyszczalnia Ścieków w Biskupicach,51.1403,16.2241,4833.22060070094,PL
PLDO1470N,5022.65,PLDO1470NZ,dcp Bierutów,51.1197,17.5264,9137.2535206899,PL
PLDO1350N,2089.952,PLDO1350NZ,dcp Kotla,51.7343,16.0481,6610.23173050582,PL
PLDO1360N,3113.775,PLDO1360NZ,dcp Płonica,50.4597,16.8846,1305.85448361933,PL
PLDO1380N,3582.586,PLDO1380NZ,dcp Niemcza,50.7317,16.8371,8068.69177685678,PL
PLDO1391N,2618,PLDO1391NZ,dcp Piekary,51.0402,16.4185,4188.31489815563,PL
PLDO1260N,2227.62,PLDO1260NZ,dcp Gminna Oczyszczalnia Ścieków,50.8099,17.1874,27071.7654375583,PL
PLDO1321N,2323.173,PLDO1321NZ,dcp Mierczyce,51.0895,16.3194,1763.1469995603,PL
PLDO1322N,206.622,PLDO1322NZ,dcp Budziszów Wielki,51.0872,16.4214,1018.57153755426,PL
PLDO1340N,1098.58,PLDO1340NZ,dcp Lubiąż,51.2642,16.4778,919.862814426422,PL
PLDO1190,4469.4,PLDO1190Z,dcp Oczyszczalnia ścieków w Sułowie,51.4934,17.1593,2890.70305933058,PL
PLDO1210,2612.864,PLDO1210Z,dcp Borek Strzeliński,50.8738,17.1053,1359.64440635056,PL
PLDO1240,2550.782,PLDO1240Z,dcp OCZYSZCZALNIA ŚCIEKÓW W KONDRATOWICACH,50.7725,16.936,375.597161223646,PL
PLDO1250,4457.536,PLDO1250Z,dcp Piotrowice,51.0265,16.6838,2024.54615343548,PL
PLDO1120,2459.072,PLDO1120Z,dcp Stara Kamienica,50.9332,15.5818,4534.23783028126,PL
PLDO1130,3035.25,PLDO1130Z,dcp Pietrowice Małe,51.2431,16.5712,14542.7337573785,PL
PLDO1140,1201.088,PLDO1140Z,dcp Janowice Wielkie,50.8787,15.9114,3122.00947276503,PL
PLDO1170,1860,PLDO1170Z,dcp Chełmsko Śląskie,50.6741,16.099,0,PL
PLDO1060,2985.44,PLDO1060Z,dcp RADWANICE,51.5761,15.924,590.275129318237,PL
PLDO1080,2655.03,PLDO1080Z,dcp Oczyszczalnia Ścieków w Sieniawce,50.8946,14.8342,467.674188613892,PL
PLDO1090,2519.946,PLDO1090Z,dcp MOŚCISKO,50.7894,16.6158,4497.91816228628,PL
PLDO1110,3941.42,PLDO1110Z,dcp KROŚNICE,51.4774,17.3617,3764.78701406717,PL
PLDO1010,4012.285,PLDO1010Z,dcp Malczyce,51.2304,16.4722,3565.47975340486,PL
PLDO1020,4640.636,PLDO1020Z,dcp Dobroszyce,51.2606,17.3279,5014.71328551928,PL
PLDO1030,2629.751,PLDO1030Z,dcp Oczyszczalnia Ścieków w Międzylesiu,50.1577,16.6614,3583.46733516455,PL
PLDO1050,4605.068,PLDO1050Z,dcp Żórawina,50.989,17.016,31291.1288115568,PL
PLDO0971,3084.593,PLDO0971Z,dcp Bardo,50.5058,16.7475,3447.25953406841,PL
PLDO0972,418.96,PLDO0972Z,dcp Przyłęk,50.5086,16.771,347.525322586298,PL
PLDO0980,2639.289,PLDO0980Z,dcp Koźlice,51.6031,15.8858,1062.11520755291,PL
PLDO1001,4488.486,PLDO1001Z,dcp Kobierzyce,50.9726,16.953,22454.850498586,PL
PLDO0900,1369.594,PLDO0900Z,dcp MARCISZÓW,50.8545,16.0015,38974.9366563056,PL
PLDO0920,4862.936,PLDO0920Z,dcp oczyszczalnia ścieków Marczyce,50.8367,15.7011,842.904879212379,PL
PLDO0950,2073.085,PLDO0950Z,dcp Ołdrzychowice Kłodzkie,50.3662,16.6894,6051.67905890942,PL
PLDO0960,4044.527,PLDO0960Z,dcp Międzybórz,51.406,17.6582,2723.31302677095,PL
PLDO0860,4109.67,PLDO0860Z,dcp Miejska Oczyszczalnia Ścieków,51.0226,15.0573,4307.63323198259,PL
PLDO0870,2689.2,PLDO0870Z,dcp Mściwojów,51.0461,16.2867,9163.84732347541,PL
PLDO0880,19635.66,PLDO0880Z,dcp oczyszczalnia ścieków Szklarska Poręba,50.8288,15.5436,6512.96019146591,PL
PLDO0890,5118.552,PLDO0890Z,dcp Krosnowice,50.3952,16.6388,5862.91938105971,PL
PLDO0810,1808.933,PLDO0810Z,dcp Lubomierz,51.0153,15.5124,2753.73350214958,PL
PLDO0820,3502.99,PLDO0820Z,dcp Sulików,51.0834,15.0583,3262.44858785532,PL
PLDO0830,5341,PLDO0830Z,dcp Grębocice,51.6028,16.185,12869.7035195753,PL
PLDO0840,4024.852,PLDO0840Z,dcp Świerzawa,51.01,15.5321,688.962390892208,PL
PLDO0770,3554.03,PLDO0770Z,dcp Gromadka,51.3658,15.7729,1867.15707862377,PL
PLDO0780,7725.192,PLDO0780Z,dcp Golińsk,50.646,16.2041,6752.25122082233,PL
PLDO0790,8613.99,PLDO0790Z,dcp Żmigród,51.4755,16.8941,389.130287051201,PL
PLDO0800,2769.25,PLDO0800Z,dcp Strzeszów,51.2433,17.0323,2927.74025420099,PL
PLDO0720,7377.004,PLDO0720Z,dcp Oczyszczalnia ścieków w Przemkowie,51.5481,15.7581,5462.04030011594,PL
PLDO0730,6101.568,PLDO0730Z,dcp Lądek-Zdrój,50.3521,16.8566,5699.71668827534,PL
PLDO0740,7182.97,PLDO0740Z,dcp Stanowice,50.9683,17.3054,154.865097045898,PL
PLDO0750,5348.7,PLDO0750Z,dcp Oczyszczalnia ścieków w Piławie Górnej,50.6867,16.7335,6266.50537275895,PL
PLDO0690,10365.155,PLDO0690Z,"dcp oczyszczalnia ścieków
w Stroniu Śląskim",50.3134,16.8798,7816.83602882922,PL
PLDO0701,2472.242,PLDO0701Z,dcp Łagiewniki,50.7948,16.8493,2427.74492916092,PL
PLDO0702,1335.623,PLDO0702Z,dcp Sokolniki,50.8226,16.8228,3328.49689734727,PL
PLDO0710,7361.221,PLDO0710Z,dcp Pieńsk,51.2602,15.0375,9715.13698873296,PL
PLDO0661,6467.666,PLDO0661Z,dcp Tomaszów Bolesławiecki,51.2779,15.6629,7686.03360352106,PL
PLDO0662,2693.334,PLDO0662Z,dcp Raciborowice Dolne,51.2082,15.7061,3576.30392000731,PL
PLDO0670,2699.73,PLDO0670Z,dcp Wąsosz,51.5653,16.6868,44286.7052676547,PL
PLDO0680,8343.51,PLDO0680Z,dcp Siechnice,51.0505,17.158,24254.6210825443,PL
PLDO0620,3252.42,PLDO0620Z,dcp Wojcieszów,50.9539,15.9237,4038.44384811446,PL
PLDO0631,6981.8,PLDO0631Z,"dcp ul. Grunwaldzka 41, Obroniki Śląskie",51.2936,16.8942,5060.52651310712,PL
PLDO0632,2992.2,PLDO0632Z,"dcp ul. Gen. S. Maczka, Oborniki Śląskie",51.2883,16.9317,3050.12663327157,PL
PLDO0640,7424,PLDO0640Z,dcp Prochowice,51.2701,16.3856,18564.8752702957,PL
PLDO0580,5104.722,PLDO0580Z,dcp Mirsk,50.98,15.3908,9860.33207463473,PL
PLDO0590,9419.76,PLDO0590Z,dcp Sobótka,50.9019,16.7589,11527.2749304464,PL
PLDO0600,10849.464,PLDO0600Z,dcp MOŚ Twardogóra,51.3761,17.4606,8680.50886811316,PL
PLDO0610,3423.422,PLDO0610Z,dcp Oczyszczalnia ścieków w Kamieńcu Ząbkowickim,50.5177,16.8856,14550.7046123901,PL
PLDO0510,3839.94,PLDO0510Z,dcp Smolnik,51.0356,15.2591,9799.7621949017,PL
PLDO0540,8558.814,PLDO0540Z,dcp Oczyszczalnia dla m.Ścinawa,51.4263,16.4228,19630.2429692596,PL
PLDO0550,5898.4,PLDO0550Z,dcp Olszyna,51.0698,15.3659,7359.75791182462,PL
PLDO0560,5915.076,PLDO0560Z,dcp Świeradów Zdrój,50.9196,15.3453,4101.43202841282,PL
PLDO0470,10082.529,PLDO0470Z,dcp oczyszczalnia Syców,51.3206,17.7204,12941.5439019401,PL
PLDO0480,4747.257,PLDO0480Z,dcp oczyszczalnia ścieków Piechowice,50.855,15.6265,5377.80954456329,PL
PLDO0490,11163.096,PLDO0490Z,dcp Bystrzyca Kłodzka,50.3033,16.656,20154.1059781108,PL
PLDO0500,7243.962,PLDO0500Z,dcp Lubawka,50.7186,15.9945,8726.03709959984,PL
PLDO0430,20774.556,PLDO0430Z,dcp Jelcz-Laskowice,51.0171,17.2836,37601.1217744915,PL
PLDO0440,16583.496,PLDO0440Z,dcp Wołów,51.3448,16.6126,16336.7105254978,PL
PLDO0450,11328.009,PLDO0450Z,dcp Mirków,51.165,17.1786,13840.9355523773,PL
PLDO0460,16346.187,PLDO0460Z,dcp Oczyszczalnia Scieków w Kudowie-Zdroju,50.4364,16.2228,9051.78436865658,PL
