id,name,gis_id,lat,lon,utm_x,utm_y,edar_name,edar_code,ind_id,capt_id,delete
1150,pt2306,2306,41.9078721120223,1.84559898468233,404256.764923,4640191.737341,,,,,yes
1151,pt2308,2308,41.8709921167346,1.88474942658173,407450.629496,4636054.024511,,,,11,no
1152,pt2310,2310,41.9181414360326,1.91369032934868,409918.615757,4641258.165018,,,,,yes
1153,pt2312,2312,41.9517215572111,1.85006280478786,404692.291910,4645055.364702,,,266,,no
1154,pt2314,2314,41.9258939406076,1.88291822255825,407378.041665,4642151.706576,,,267,,no
1155,pt2316,2316,42.1300281532448,2.04444992134951,421024.553933,4664655.057052,,,591,,no
1156,pt2318,2318,42.0209848659601,1.84618528150139,404474.528416,4652750.058735,EDAR CASSERRES,ES9080490002010E,,,no
1157,pt2320,2320,42.0289496692802,1.92583533569324,411080.021057,4653548.564720,,,270,,no
1158,pt2322,2322,42.1905484976149,2.06551618857991,422839.249713,4671355.574190,,,,,yes
1159,pt2324,2324,42.0788572463911,1.81530088356051,402006.542155,4659210.698066,,,272,,no
1160,pt2326,2326,42.1016073797900,1.93519928008367,411955.641672,4661606.216019,,,,,yes
1161,pt2328,2328,42.0559082752435,1.87362458085293,406797.339015,4656597.405752,,,273,,no
1162,pt2330,2330,42.0516631448342,1.90790925497201,409628.264432,4656089.265580,,,,,yes
1163,pt2332,2332,42.0576633057955,1.91402508455178,410142.821797,4656749.031526,,,,,yes
1164,pt2334,2334,42.1123826723922,1.83311480592076,403530.886610,4662912.862176,,,275,,no
1165,pt2336,2336,42.1141183357731,1.81113222305696,401716.190830,4663130.636536,,,605,,no
1166,pt2338,2338,42.2292068749554,1.87846504884523,407450.629496,4675834.140837,EDAR BAG?«/GUARDIOLA B.,ES9080990001010E,281,,no
1167,pt2340,2340,42.2931578185950,1.86589190467846,406507.613401,4682948.728987,,,,,yes
1168,pt2342,2342,42.2374227160559,1.91702812317245,410644.494069,4676705.238274,,,593,,no
1169,pt2344,2344,42.2780863300244,2.00348247128814,417830.689359,4681133.316916,,,592,,no
1170,pt2346,2346,42.2613493619461,2.04070928082322,420879.378270,4679239.669021,,,,,yes
1171,pt2348,2348,41.4754390313385,1.95588953949074,412822.129006,4592063.603903,,,119,,no
1172,pt2350,2350,41.4727923850262,1.95245472927290,412531.777681,4591773.238091,,,,,yes
1173,pt2352,2352,41.4417753057254,1.85389854546824,404256.764923,4588434.031246,EDAR GELIDA,ES9080910001010E,130,,no
1174,pt2354,2354,41.8708088768378,1.80165694319293,400554.785531,4636126.615964,,,,,yes
1175,pt2356,2356,41.4344097799504,1.83665203590413,402805.008298,4587635.525261,,,133,,no
1176,pt2358,2358,41.8329902496704,1.74991229164520,396199.515658,4631988.903135,,,,,yes
1177,pt2360,2360,41.3430550299787,1.32207136073773,359615.248727,4578198.636352,,,50,,no
1178,pt2362,2362,42.0324954484316,1.67848866396807,390610.252655,4654228.901323,,,,,yes
1179,pt2364,2364,42.0071086439169,1.65271777401639,388432.617718,4651443.412579,,,,,yes
1180,pt2366,2366,41.7408341404876,2.07904904055901,423419.952363,4621411.756432,,,,,yes
1181,pt2368,2368,41.4821029974574,2.12793338997187,427194.519586,4592644.335529,,,,,yes
1182,pt2370,2370,41.3334798375813,1.33800769163408,360928.245220,4577109.899878,,,,,yes
1183,pt2372,2372,41.7368616348073,2.02331119408190,418780.114252,4621021.810334,,,,,yes
1184,pt2374,2374,41.7917723568278,2.68935015315972,474189.000000,4626704.000000,,,,,yes
1185,pt2376,2376,41.7945532700000,2.69889108000000,474982.810319,4627009.930546,,,365,,no
